archivo,clase,url_origen,pagina_origen,licencia,autor,atribucion
cc_senalamiento_012.jpg,senalamiento,https://live.staticflickr.com/5028/5682416262_8dfc6d15d4.jpg,https://www.flickr.com/photos/48066806@N06/5682416262,by,itsjhon,"""She's so sexual."" by itsjhon is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_senalamiento_013.jpg,senalamiento,https://live.staticflickr.com/179/478174153_d29b7cce2d_b.jpg,https://www.flickr.com/photos/38735744@N00/478174153,by-sa,butterbits,"""Don't you touch me..."" by butterbits is licensed under CC BY-SA 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/2.0/."
cc_senalamiento_014.jpg,senalamiento,https://live.staticflickr.com/65535/54408416790_00784792f0_b.jpg,https://www.flickr.com/photos/91994044@N00/54408416790,by,quinet,"""The Autobiography of Benjamin Franklin"" by quinet is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_senalamiento_015.jpg,senalamiento,https://live.staticflickr.com/65535/53862043228_9849c5ab38.jpg,https://www.flickr.com/photos/200781279@N05/53862043228,cc0,museado,"""Garment c. 1890s"" by museado is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/."
cc_senalamiento_016.jpg,senalamiento,https://images.rawpixel.com/editor_1024/cHJpdmF0ZS9sci9pbWFnZXMvd2Vic2l0ZS8yMDI1LTA0L2RpZ2l0YWxjd2NvbW1vbndlYWx0aGRiNzh0bjIyMS1pbWFnZS5qcGc.jpg,https://www.rawpixel.com/image/8907640/image-watercolor-art-vintage,cc0,,"""man stands finger pointed, wearing"" is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/."
cc_senalamiento_017.jpg,senalamiento,https://images.rawpixel.com/editor_1024/cHJpdmF0ZS9sci9pbWFnZXMvd2Vic2l0ZS8yMDIyLTExL2ZsMjUxODIxMjM1NDUtaW1hZ2UuanBn.jpg,https://www.rawpixel.com/image/8725918/female-hiker,cc0,National Park Service,"""Female hiker"" by National Park Service is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/."
cc_senalamiento_018.jpg,senalamiento,https://images.rawpixel.com/editor_1024/cHJpdmF0ZS9sci9pbWFnZXMvd2Vic2l0ZS8yMDIyLTA0L2ZsNTA2MDM4NDExNzgtaW1hZ2Uta3BxcHJqeWsuanBn.jpg,https://www.rawpixel.com/image/3373358/free-photo-image-apparel-cc0-clothing,cc0,The African Union Mission in Somalia,"""participant makes point Somali Women's"" by The African Union Mission in Somalia is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/."
cc_senalamiento_019.jpg,senalamiento,https://images.rawpixel.com/editor_1024/czNmcy1wcml2YXRlL3Jhd3BpeGVsX2ltYWdlcy93ZWJzaXRlX2NvbnRlbnQvbHIvaXMxNTY3NC1pbWFnZS1rd3Z5aGtheC5qcGc.jpg,https://www.rawpixel.com/image/5927322/photo-image-public-domain-hand-person,cc0,,"""Free close hand pining map"" is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/."
cc_senalamiento_020.jpg,senalamiento,https://images.rawpixel.com/editor_1024/cHJpdmF0ZS9sci9pbWFnZXMvd2Vic2l0ZS8yMDIyLTA3L21pYTExODQ0My1pbWFnZS5qcGc.jpg,https://www.rawpixel.com/image/7470862/photo-image-hand-wooden-person,cc0,,"""standing wooden figure flame like"" is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/."
cc_senalamiento_021.jpg,senalamiento,https://images.rawpixel.com/editor_1024/czNmcy1wcml2YXRlL3Jhd3BpeGVsX2ltYWdlcy93ZWJzaXRlX2NvbnRlbnQvbHIvaXMxNzAyOS1pbWFnZS1rd3lzYnFsNi5qcGc.jpg,https://www.rawpixel.com/image/5969456/pointing-hand,cc0,,"""Pointing Hand"" is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/."
cc_senalamiento_022.jpg,senalamiento,https://images.rawpixel.com/editor_1024/czNmcy1wcml2YXRlL3Jhd3BpeGVsX2ltYWdlcy93ZWJzaXRlX2NvbnRlbnQvbHIvZmw1MDQ5OTg1Njc2Ny1pbWFnZS1rcHFwc3R3bi5qcGc.jpg,https://www.rawpixel.com/image/3373663/free-photo-image-alcohol-beer-beverage,cc0,The African Union Mission in Somalia,"""Military Gender Focal Points African"" by The African Union Mission in Somalia is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/."
cc_senalamiento_023.jpg,senalamiento,https://images.rawpixel.com/editor_1024/cHJpdmF0ZS9sci9pbWFnZXMvd2Vic2l0ZS8yMDIyLTA3L2pvYjk1MC0wOTctbDYxdTd4dnkuanBn.jpg,https://www.rawpixel.com/image/7556202/psd-hand-person-cartoon,cc0,,"""Finger pointing clipart, illustration psd"" is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/."
cc_senalamiento_024.jpg,senalamiento,https://images.rawpixel.com/editor_1024/cHJpdmF0ZS9sci9pbWFnZXMvd2Vic2l0ZS8yMDIyLTA3L2pvYjk1MC0xNDQtbDYxdWVuMHcuanBn.jpg,https://www.rawpixel.com/image/7556281/psd-hand-person-vintage,cc0,,"""Hand pointing clipart, illustration psd"" is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/."
cc_senalamiento_025.jpg,senalamiento,https://images.rawpixel.com/editor_1024/cHJpdmF0ZS9sci9pbWFnZXMvd2Vic2l0ZS8yMDIyLTA3L2pvYjk1MC0xNDQteC5qcGc.jpg,https://www.rawpixel.com/image/7554501/image-hand-person-vintage,cc0,,"""Hand pointing clipart, illustration"" is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/."
cc_senalamiento_026.jpg,senalamiento,https://images.rawpixel.com/editor_1024/cHJpdmF0ZS9sci9pbWFnZXMvd2Vic2l0ZS8yMDIyLTA0L2pvYjc3MS0xMDEteC5qcGc.jpg,https://www.rawpixel.com/image/6538844/image-vintage-public-domain-hand,cc0,,"""Man pointing finger drawing, vintage"" is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/."
cc_senalamiento_027.jpg,senalamiento,https://images.rawpixel.com/image_png_1300/cHJpdmF0ZS9sci9pbWFnZXMvd2Vic2l0ZS8yMDIyLTA0L2pvYjcxMS0xMDEtcC5wbmc.png,https://www.rawpixel.com/image/6538903/png-vintage-public-domain,cc0,,"""Man pointing finger png sticker"" is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/."
cc_senalamiento_028.jpg,senalamiento,https://images.rawpixel.com/editor_1024/cHJpdmF0ZS9sci9pbWFnZXMvd2Vic2l0ZS8yMDIyLTA0L2pvYjcxMS0xMDEtdi5qcGc.jpg,https://www.rawpixel.com/image/6538928/vector-vintage-public-domain-hand,cc0,,"""Man pointing finger clipart, vintage"" is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/."
cc_senalamiento_029.jpg,senalamiento,https://images.rawpixel.com/editor_1024/cHJpdmF0ZS9sci9pbWFnZXMvd2Vic2l0ZS8yMDIyLTA0L2pvYjc3MS0xMDEuanBn.jpg,https://www.rawpixel.com/image/6538971/psd-vintage-public-domain-hand,cc0,,"""Man pointing finger drawing, vintage"" is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/."
cc_senalamiento_030.jpg,senalamiento,https://live.staticflickr.com/2195/2236990792_06b0029599_b.jpg,https://www.flickr.com/photos/8545333@N07/2236990792,by,carulmare,"""CARAVAGGIO Sacrifice of Isaac, 1601-02"" by carulmare is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_senalamiento_031.jpg,senalamiento,https://live.staticflickr.com/7256/7003800644_8e0cb570dc_b.jpg,https://www.flickr.com/photos/53936799@N05/7003800644,by-sa,5of7,"""P. J. Swales - P. J. Law"" by 5of7 is licensed under CC BY-SA 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/2.0/."
cc_senalamiento_032.jpg,senalamiento,https://live.staticflickr.com/3293/3149051974_2bc8abbbb5_b.jpg,https://www.flickr.com/photos/71401718@N00/3149051974,by,Wonderlane,"""Cook charts the Pacific, (copy). Portrait of world explorer Captain James Cook, The Captain Cook Hotel, painting Armond M. Kirshbaum 1975, Christmas Day, Anchorage, Alaska, USA"" by Wonderlane is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_senalamiento_033.jpg,senalamiento,https://live.staticflickr.com/2920/14760550036_e5de312a2d_b.jpg,https://www.flickr.com/photos/99649389@N02/14760550036,by,darkday.,"""Milf Fear"" by darkday. is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_senalamiento_034.jpg,senalamiento,https://live.staticflickr.com/252/3265073326_831046a104_b.jpg,https://www.flickr.com/photos/44124348109@N01/3265073326,by,jurvetson,"""Microsoft Reunion"" by jurvetson is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_senalamiento_035.jpg,senalamiento,https://live.staticflickr.com/2126/2110252791_99e787fd3f.jpg,https://www.flickr.com/photos/66122200@N00/2110252791,by,Martin Beek,"""'Dejeuner sur l'herbe' by Manet"" by Martin Beek is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_senalamiento_036.jpg,senalamiento,https://live.staticflickr.com/3251/2717107756_4a7c49ac69_b.jpg,https://www.flickr.com/photos/9998127@N06/2717107756,by,wbaiv,"""Better picture of Ben and Ken"" by wbaiv is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_senalamiento_037.jpg,senalamiento,https://live.staticflickr.com/3251/2924364664_46423aaa29_b.jpg,https://www.flickr.com/photos/10559879@N00/2924364664,by-sa,avlxyz,"""Shop front - Lentil As Anything"" by avlxyz is licensed under CC BY-SA 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/2.0/."
cc_senalamiento_038.jpg,senalamiento,https://live.staticflickr.com/5457/7074442377_6da5fd113b_b.jpg,https://www.flickr.com/photos/34021024@N02/7074442377,by,Grey World,"""accuse"" by Grey World is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_senalamiento_039.jpg,senalamiento,https://live.staticflickr.com/65535/51712799462_e754dd2e21_b.jpg,https://www.flickr.com/photos/138954197@N08/51712799462,by-sa,Brick.Ninja,"""Remembrance of Dreams"" by Brick.Ninja is licensed under CC BY-SA 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/2.0/."
cc_senalamiento_040.jpg,senalamiento,https://live.staticflickr.com/3229/2924362908_fee8cc7373_b.jpg,https://www.flickr.com/photos/10559879@N00/2924362908,by-sa,avlxyz,"""We rely on your generosity - Lentil As Anything"" by avlxyz is licensed under CC BY-SA 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/2.0/."
cc_neutral_001.jpg,neutral,https://live.staticflickr.com/7024/6529841367_d4bea45862_b.jpg,https://www.flickr.com/photos/15948105@N00/6529841367,by,ashi,"""'Publish my photo and I'll sue you!'"" by ashi is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_neutral_002.jpg,neutral,https://live.staticflickr.com/1440/1358179930_6c7be2046b.jpg,https://www.flickr.com/photos/78045939@N00/1358179930,by-sa,Mark Berry - Photographer & Graphic Designer,"""Sid Haig Portrait"" by Mark Berry - Photographer & Graphic Designer is licensed under CC BY-SA 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/2.0/."
cc_neutral_003.jpg,neutral,https://live.staticflickr.com/4126/5007008029_b681eea458_m.jpg,https://www.flickr.com/photos/31118386@N00/5007008029,by-sa,Simone Lovati,"""[Social Media Week] E se fossero i Social Media ad usare Voi?"" by Simone Lovati is licensed under CC BY-SA 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/2.0/."
cc_neutral_004.jpg,neutral,https://live.staticflickr.com/5048/5379997800_22e91694e4_b.jpg,https://www.flickr.com/photos/37996646802@N01/5379997800,by,cogdogblog,"""Conversation"" by cogdogblog is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_neutral_005.jpg,neutral,https://live.staticflickr.com/3497/3312907604_4e4c3e880d_b.jpg,https://www.flickr.com/photos/66122200@N00/3312907604,by,Martin Beek,"""Michael Rysbrack (self portrait)"" by Martin Beek is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_neutral_006.jpg,neutral,https://live.staticflickr.com/5215/5385894418_f901c78700.jpg,https://www.flickr.com/photos/24918835@N03/5385894418,by-sa,colinlogan,"""The right moment"" by colinlogan is licensed under CC BY-SA 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/2.0/."
cc_neutral_007.jpg,neutral,https://live.staticflickr.com/3050/2598607987_a376d67e9b_b.jpg,https://www.flickr.com/photos/77047514@N00/2598607987,by,kyz,"""Errol Morris"" by kyz is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_neutral_008.jpg,neutral,https://live.staticflickr.com/2516/5721378004_6aed84baec_b.jpg,https://www.flickr.com/photos/88611824@N00/5721378004,by,mrbill78636,"""HITCHCOCK'S ... MURDER!"" by mrbill78636 is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_neutral_009.jpg,neutral,https://live.staticflickr.com/5475/10446543493_37d53ce5c4_b.jpg,https://www.flickr.com/photos/99424477@N04/10446543493,by,prague.czech.photo,"""Klára"" by prague.czech.photo is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_neutral_010.jpg,neutral,https://live.staticflickr.com/2922/14387365942_75f40fc432_b.jpg,https://www.flickr.com/photos/125303894@N06/14387365942,by,citirecruitment,"""Business"" by citirecruitment is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_neutral_011.jpg,neutral,https://live.staticflickr.com/3704/13284880363_c8719f32e5_b.jpg,https://www.flickr.com/photos/67194724@N03/13284880363,by,new 1lluminati,"""multiverse"" by new 1lluminati is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_neutral_012.jpg,neutral,https://live.staticflickr.com/5444/10227014165_7e464321d2_b.jpg,https://www.flickr.com/photos/45972156@N04/10227014165,by,DoNotLick,"""Truth is Beauty"" by DoNotLick is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_neutral_013.jpg,neutral,https://live.staticflickr.com/7486/16080948926_3de9e3e400_b.jpg,https://www.flickr.com/photos/119886413@N05/16080948926,by,Michel Curi,"""Will the Real Slim Shady Please Stand Up"" by Michel Curi is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_neutral_014.jpg,neutral,https://live.staticflickr.com/3450/3244802753_fd31d36891_b.jpg,https://www.flickr.com/photos/69402304@N00/3244802753,by,art makes me smile,"""Positive Influence"" by art makes me smile is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_neutral_015.jpg,neutral,https://live.staticflickr.com/3849/14365668676_082f54ecb4_b.jpg,https://www.flickr.com/photos/125303894@N06/14365668676,by,citirecruitment,"""Business Woman"" by citirecruitment is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_neutral_016.jpg,neutral,https://live.staticflickr.com/3743/32252625523_3b8d2522cb_b.jpg,https://www.flickr.com/photos/135396164@N05/32252625523,cc0,freestocks.org,"""Boho winter shoot"" by freestocks.org is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/."
cc_neutral_017.jpg,neutral,https://live.staticflickr.com/8447/7993208083_68afb0eb32_b.jpg,https://www.flickr.com/photos/14913305@N00/7993208083,by-sa,Chris Hunkeler,"""Ascent"" by Chris Hunkeler is licensed under CC BY-SA 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/2.0/."
cc_neutral_018.jpg,neutral,https://live.staticflickr.com/1468/25319000383_abe6abd20e_b.jpg,https://www.flickr.com/photos/8687249@N03/25319000383,by,benjaflynn,"""Wander"" by benjaflynn is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_neutral_019.jpg,neutral,https://live.staticflickr.com/2907/14514025337_786c23bdae_b.jpg,https://www.flickr.com/photos/67769030@N07/14514025337,by,Arian Zwegers,"""Brussels, Memorial Van Damme, Shelly-Ann Fraser-Pryce"" by Arian Zwegers is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_neutral_020.jpg,neutral,https://live.staticflickr.com/6240/6876548470_7ced4dedd9_b.jpg,https://www.flickr.com/photos/72440623@N02/6876548470,by,BlackPearls91,"""Harlot Charlotte"" by BlackPearls91 is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_neutral_021.jpg,neutral,https://live.staticflickr.com/5001/5328343979_5015b88aba_b.jpg,https://www.flickr.com/photos/48246666@N04/5328343979,by,Michael Cordedda,"""Confusion"" by Michael Cordedda is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_neutral_022.jpg,neutral,https://live.staticflickr.com/3270/3002187207_10b85a6105_b.jpg,https://www.flickr.com/photos/21314760@N00/3002187207,by,peasap,"""Typical Riley Pose"" by peasap is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
